BatchID,EquipmentID
BATCH_3417,EQUIP_210
BATCH_3418,EQUIP_259
BATCH_3419,EQUIP_118
BATCH_3420,EQUIP_65
BATCH_3421,EQUIP_209
BATCH_3422,EQUIP_134
BATCH_3423,EQUIP_61
BATCH_3424,EQUIP_76
BATCH_3425,EQUIP_102
BATCH_3426,EQUIP_8
BATCH_3427,EQUIP_284
BATCH_3428,EQUIP_65
BATCH_3429,EQUIP_13
BATCH_3430,EQUIP_68
BATCH_3431,EQUIP_217
BATCH_3432,EQUIP_286
BATCH_3433,EQUIP_173
BATCH_3434,EQUIP_56
BATCH_3435,EQUIP_182
BATCH_3436,EQUIP_231
BATCH_3437,EQUIP_245
BATCH_3438,EQUIP_261
BATCH_3439,EQUIP_190
BATCH_3440,EQUIP_165
BATCH_3441,EQUIP_144
BATCH_3442,EQUIP_153
BATCH_3443,EQUIP_266
BATCH_3444,EQUIP_219
BATCH_3445,EQUIP_92
BATCH_3446,EQUIP_108
BATCH_3447,EQUIP_161
BATCH_3448,EQUIP_61
BATCH_3449,EQUIP_115
BATCH_3450,EQUIP_133
BATCH_3451,EQUIP_119
BATCH_3452,EQUIP_106
BATCH_3453,EQUIP_15
BATCH_3454,EQUIP_277
BATCH_3455,EQUIP_14
BATCH_3456,EQUIP_293
BATCH_3457,EQUIP_65
BATCH_3458,EQUIP_57
BATCH_3459,EQUIP_62
BATCH_3460,EQUIP_45
BATCH_3461,EQUIP_60
BATCH_3462,EQUIP_114
BATCH_3463,EQUIP_260
BATCH_3464,EQUIP_263
BATCH_3465,EQUIP_162
BATCH_3466,EQUIP_267
BATCH_3467,EQUIP_19
BATCH_3468,EQUIP_126
BATCH_3469,EQUIP_113
BATCH_3470,EQUIP_78
BATCH_3471,EQUIP_145
BATCH_3472,EQUIP_46
BATCH_3473,EQUIP_110
BATCH_3474,EQUIP_286
BATCH_3475,EQUIP_20
BATCH_3476,EQUIP_195
BATCH_3477,EQUIP_179
BATCH_3478,EQUIP_93
BATCH_3479,EQUIP_150
BATCH_3480,EQUIP_201
BATCH_3481,EQUIP_152
BATCH_3482,EQUIP_148
BATCH_3483,EQUIP_218
BATCH_3484,EQUIP_164
BATCH_3485,EQUIP_204
BATCH_3486,EQUIP_248
BATCH_3487,EQUIP_121
BATCH_3488,EQUIP_111
BATCH_3489,EQUIP_166
BATCH_3490,EQUIP_201
BATCH_3491,EQUIP_134
BATCH_3492,EQUIP_113
BATCH_3493,EQUIP_158
BATCH_3494,EQUIP_86
BATCH_3495,EQUIP_57
BATCH_3496,EQUIP_67
BATCH_3497,EQUIP_11
BATCH_3498,EQUIP_171
BATCH_3499,EQUIP_284
BATCH_3500,EQUIP_108
BATCH_3501,EQUIP_81
BATCH_3502,EQUIP_118
BATCH_3503,EQUIP_170
BATCH_3504,EQUIP_128
BATCH_3505,EQUIP_11
BATCH_3506,EQUIP_204
BATCH_3507,EQUIP_145
BATCH_3508,EQUIP_127
BATCH_3509,EQUIP_194
BATCH_3510,EQUIP_139
BATCH_3511,EQUIP_259
BATCH_3512,EQUIP_213
BATCH_3513,EQUIP_278
BATCH_3514,EQUIP_201
BATCH_3515,EQUIP_166
BATCH_3516,EQUIP_155
BATCH_3517,EQUIP_136
BATCH_3518,EQUIP_193
BATCH_3519,EQUIP_209
BATCH_3520,EQUIP_274
BATCH_3521,EQUIP_255
BATCH_3522,EQUIP_280
BATCH_3523,EQUIP_296
BATCH_3524,EQUIP_119
BATCH_3525,EQUIP_56
BATCH_3526,EQUIP_43
BATCH_3527,EQUIP_251
BATCH_3528,EQUIP_207
BATCH_3529,EQUIP_291
BATCH_3530,EQUIP_253
BATCH_3531,EQUIP_173
BATCH_3532,EQUIP_290
BATCH_3533,EQUIP_138
BATCH_3534,EQUIP_251
BATCH_3535,EQUIP_121
BATCH_3536,EQUIP_264
BATCH_3537,EQUIP_42
BATCH_3538,EQUIP_40
BATCH_3539,EQUIP_83
BATCH_3540,EQUIP_102
BATCH_3541,EQUIP_218
BATCH_3542,EQUIP_269
BATCH_3543,EQUIP_281
BATCH_3544,EQUIP_61
BATCH_3545,EQUIP_139
BATCH_3546,EQUIP_191
BATCH_3547,EQUIP_149
BATCH_3548,EQUIP_191
BATCH_3549,EQUIP_237
BATCH_3550,EQUIP_70
BATCH_3551,EQUIP_243
BATCH_3552,EQUIP_77
BATCH_3553,EQUIP_3
BATCH_3554,EQUIP_49
BATCH_3555,EQUIP_32
BATCH_3556,EQUIP_35
BATCH_3557,EQUIP_116
BATCH_3558,EQUIP_99
BATCH_3559,EQUIP_219
BATCH_3560,EQUIP_207
BATCH_3561,EQUIP_104
BATCH_3562,EQUIP_111
BATCH_3563,EQUIP_53
BATCH_3564,EQUIP_197
BATCH_3565,EQUIP_142
BATCH_3566,EQUIP_243
BATCH_3567,EQUIP_119
BATCH_3568,EQUIP_76
BATCH_3569,EQUIP_1
BATCH_3570,EQUIP_27
BATCH_3571,EQUIP_218
BATCH_3572,EQUIP_257
BATCH_3573,EQUIP_202
BATCH_3574,EQUIP_243
BATCH_3575,EQUIP_163
BATCH_3576,EQUIP_110
BATCH_3577,EQUIP_143
BATCH_3578,EQUIP_287
BATCH_3579,EQUIP_129
BATCH_3580,EQUIP_223
BATCH_3581,EQUIP_188
BATCH_3582,EQUIP_178
BATCH_3583,EQUIP_287
BATCH_3584,EQUIP_92
BATCH_3585,EQUIP_101
BATCH_3586,EQUIP_3
BATCH_3587,EQUIP_189
BATCH_3588,EQUIP_7
BATCH_3589,EQUIP_141
BATCH_3590,EQUIP_130
BATCH_3591,EQUIP_293
BATCH_3592,EQUIP_242
BATCH_3593,EQUIP_89
BATCH_3594,EQUIP_280
BATCH_3595,EQUIP_15
BATCH_3596,EQUIP_91
BATCH_3597,EQUIP_62
BATCH_3598,EQUIP_32
BATCH_3599,EQUIP_143
BATCH_3600,EQUIP_9
BATCH_3601,EQUIP_163
BATCH_3602,EQUIP_188
BATCH_3603,EQUIP_207
BATCH_3604,EQUIP_34
BATCH_3605,EQUIP_137
BATCH_3606,EQUIP_142
BATCH_3607,EQUIP_210
BATCH_3608,EQUIP_2
BATCH_3609,EQUIP_61
BATCH_3610,EQUIP_45
BATCH_3611,EQUIP_47
BATCH_3612,EQUIP_163
BATCH_3613,EQUIP_87
BATCH_3614,EQUIP_192
BATCH_3615,EQUIP_127
BATCH_3616,EQUIP_98
BATCH_3617,EQUIP_159
BATCH_3618,EQUIP_92
BATCH_3619,EQUIP_212
BATCH_3620,EQUIP_103
BATCH_3621,EQUIP_226
BATCH_3622,EQUIP_297
BATCH_3623,EQUIP_268
BATCH_3624,EQUIP_88
BATCH_3625,EQUIP_276
BATCH_3626,EQUIP_223
BATCH_3627,EQUIP_148
BATCH_3628,EQUIP_258
BATCH_3629,EQUIP_47
BATCH_3630,EQUIP_112
BATCH_3631,EQUIP_60
BATCH_3632,EQUIP_244
BATCH_3633,EQUIP_191
BATCH_3634,EQUIP_18
BATCH_3635,EQUIP_184
BATCH_3636,EQUIP_244
BATCH_3637,EQUIP_52
BATCH_3638,EQUIP_240
BATCH_3639,EQUIP_225
BATCH_3640,EQUIP_295
BATCH_3641,EQUIP_243
BATCH_3642,EQUIP_192
BATCH_3643,EQUIP_206
BATCH_3644,EQUIP_120
BATCH_3645,EQUIP_219
BATCH_3646,EQUIP_206
BATCH_3647,EQUIP_86
BATCH_3648,EQUIP_269
BATCH_3649,EQUIP_67
BATCH_3650,EQUIP_28
BATCH_3651,EQUIP_73
BATCH_3652,EQUIP_85
BATCH_3653,EQUIP_103
BATCH_3654,EQUIP_42
BATCH_3655,EQUIP_224
BATCH_3656,EQUIP_285
BATCH_3657,EQUIP_245
BATCH_3658,EQUIP_282
BATCH_3659,EQUIP_242
BATCH_3660,EQUIP_125
BATCH_3661,EQUIP_163
BATCH_3662,EQUIP_168
BATCH_3663,EQUIP_218
BATCH_3664,EQUIP_178
BATCH_3665,EQUIP_14
BATCH_3666,EQUIP_121
BATCH_3667,EQUIP_1
BATCH_3668,EQUIP_40
BATCH_3669,EQUIP_97
BATCH_3670,EQUIP_48
BATCH_3671,EQUIP_218
BATCH_3672,EQUIP_247
BATCH_3673,EQUIP_216
BATCH_3674,EQUIP_265
BATCH_3675,EQUIP_43
BATCH_3676,EQUIP_208
BATCH_3677,EQUIP_66
BATCH_3678,EQUIP_233
BATCH_3679,EQUIP_206
BATCH_3680,EQUIP_218
BATCH_3681,EQUIP_231
BATCH_3682,EQUIP_172
BATCH_3683,EQUIP_58
BATCH_3684,EQUIP_273
BATCH_3685,EQUIP_41
BATCH_3686,EQUIP_133
BATCH_3687,EQUIP_233
BATCH_3688,EQUIP_21
BATCH_3689,EQUIP_26
BATCH_3690,EQUIP_130
BATCH_3691,EQUIP_13
BATCH_3692,EQUIP_183
BATCH_3693,EQUIP_153
BATCH_3694,EQUIP_183
BATCH_3695,EQUIP_203
BATCH_3696,EQUIP_49
BATCH_3697,EQUIP_253
BATCH_3698,EQUIP_235
BATCH_3699,EQUIP_269
BATCH_3700,EQUIP_168
BATCH_3701,EQUIP_52
BATCH_3702,EQUIP_41
BATCH_3703,EQUIP_217
BATCH_3704,EQUIP_132
BATCH_3705,EQUIP_41
BATCH_3706,EQUIP_99
BATCH_3707,EQUIP_264
BATCH_3708,EQUIP_26
BATCH_3709,EQUIP_224
BATCH_3710,EQUIP_96
BATCH_3711,EQUIP_205
BATCH_3712,EQUIP_140
BATCH_3713,EQUIP_213
BATCH_3714,EQUIP_237
BATCH_3715,EQUIP_114
BATCH_3716,EQUIP_114
BATCH_3717,EQUIP_236
BATCH_3718,EQUIP_169
BATCH_3719,EQUIP_286
BATCH_3720,EQUIP_178
BATCH_3721,EQUIP_256
BATCH_3722,EQUIP_200
BATCH_3723,EQUIP_293
BATCH_3724,EQUIP_288
BATCH_3725,EQUIP_272
BATCH_3726,EQUIP_162
BATCH_3727,EQUIP_80
BATCH_3728,EQUIP_181
BATCH_3729,EQUIP_12
BATCH_3730,EQUIP_252
BATCH_3731,EQUIP_68
BATCH_3732,EQUIP_64
BATCH_3733,EQUIP_57
BATCH_3734,EQUIP_82
BATCH_3735,EQUIP_206
BATCH_3736,EQUIP_112
BATCH_3737,EQUIP_186
BATCH_3738,EQUIP_163
BATCH_3739,EQUIP_116
BATCH_3740,EQUIP_238
BATCH_3741,EQUIP_91
BATCH_3742,EQUIP_172
BATCH_3743,EQUIP_51
BATCH_3744,EQUIP_215
BATCH_3745,EQUIP_115
BATCH_3746,EQUIP_42
BATCH_3747,EQUIP_12
BATCH_3748,EQUIP_292
BATCH_3749,EQUIP_190
BATCH_3750,EQUIP_200
BATCH_3751,EQUIP_83
BATCH_3752,EQUIP_123
BATCH_3753,EQUIP_103
BATCH_3754,EQUIP_16
BATCH_3755,EQUIP_126
BATCH_3756,EQUIP_124
BATCH_3757,EQUIP_257
BATCH_3758,EQUIP_170
BATCH_3759,EQUIP_36
BATCH_3760,EQUIP_209
BATCH_3761,EQUIP_198
BATCH_3762,EQUIP_276
BATCH_3763,EQUIP_274
BATCH_3764,EQUIP_31
BATCH_3765,EQUIP_21
BATCH_3766,EQUIP_262
BATCH_3767,EQUIP_64
BATCH_3768,EQUIP_297
BATCH_3769,EQUIP_188
BATCH_3770,EQUIP_125
BATCH_3771,EQUIP_50
BATCH_3772,EQUIP_235
BATCH_3773,EQUIP_126
BATCH_3774,EQUIP_228
BATCH_3775,EQUIP_291
BATCH_3776,EQUIP_72
BATCH_3777,EQUIP_114
BATCH_3778,EQUIP_150
BATCH_3779,EQUIP_157
BATCH_3780,EQUIP_151
BATCH_3781,EQUIP_66
BATCH_3782,EQUIP_197
BATCH_3783,EQUIP_109
BATCH_3784,EQUIP_7
BATCH_3785,EQUIP_265
BATCH_3786,EQUIP_88
BATCH_3787,EQUIP_257
BATCH_3788,EQUIP_249
BATCH_3789,EQUIP_247
BATCH_3790,EQUIP_8
BATCH_3791,EQUIP_159
BATCH_3792,EQUIP_62
BATCH_3793,EQUIP_236
BATCH_3794,EQUIP_269
BATCH_3795,EQUIP_187
BATCH_3796,EQUIP_51
BATCH_3797,EQUIP_139
BATCH_3798,EQUIP_276
BATCH_3799,EQUIP_29
BATCH_3800,EQUIP_126
BATCH_3801,EQUIP_126
BATCH_3802,EQUIP_91
BATCH_3803,EQUIP_143
BATCH_3804,EQUIP_33
BATCH_3805,EQUIP_32
BATCH_3806,EQUIP_298
BATCH_3807,EQUIP_27
BATCH_3808,EQUIP_245
BATCH_3809,EQUIP_102
BATCH_3810,EQUIP_250
BATCH_3811,EQUIP_221
BATCH_3812,EQUIP_227
BATCH_3813,EQUIP_234
BATCH_3814,EQUIP_139
BATCH_3815,EQUIP_260
BATCH_3816,EQUIP_154
BATCH_3817,EQUIP_141
BATCH_3818,EQUIP_226
BATCH_3819,EQUIP_250
BATCH_3820,EQUIP_261
BATCH_3821,EQUIP_34
BATCH_3822,EQUIP_49
BATCH_3823,EQUIP_276
BATCH_3824,EQUIP_56
BATCH_3825,EQUIP_257
BATCH_3826,EQUIP_242
BATCH_3827,EQUIP_108
BATCH_3828,EQUIP_81
BATCH_3829,EQUIP_88
BATCH_3830,EQUIP_81
BATCH_3831,EQUIP_214
BATCH_3832,EQUIP_135
BATCH_3833,EQUIP_157
BATCH_3834,EQUIP_162
BATCH_3835,EQUIP_202
BATCH_3836,EQUIP_207
BATCH_3837,EQUIP_72
BATCH_3838,EQUIP_10
BATCH_3839,EQUIP_132
BATCH_3840,EQUIP_219
BATCH_3841,EQUIP_287
BATCH_3842,EQUIP_258
BATCH_3843,EQUIP_125
BATCH_3844,EQUIP_241
BATCH_3845,EQUIP_200
BATCH_3846,EQUIP_144
BATCH_3847,EQUIP_52
BATCH_3848,EQUIP_276
BATCH_3849,EQUIP_57
BATCH_3850,EQUIP_38
BATCH_3851,EQUIP_78
BATCH_3852,EQUIP_294
BATCH_3853,EQUIP_126
BATCH_3854,EQUIP_134
BATCH_3855,EQUIP_12
BATCH_3856,EQUIP_161
BATCH_3857,EQUIP_229
BATCH_3858,EQUIP_240
BATCH_3859,EQUIP_102
BATCH_3860,EQUIP_12
BATCH_3861,EQUIP_219
BATCH_3862,EQUIP_271
BATCH_3863,EQUIP_290
BATCH_3864,EQUIP_168
BATCH_3865,EQUIP_295
BATCH_3866,EQUIP_39
BATCH_3867,EQUIP_58
BATCH_3868,EQUIP_45
BATCH_3869,EQUIP_98
BATCH_3870,EQUIP_221
BATCH_3871,EQUIP_78
BATCH_3872,EQUIP_295
BATCH_3873,EQUIP_222
BATCH_3874,EQUIP_151
BATCH_3875,EQUIP_10
BATCH_3876,EQUIP_78
BATCH_3877,EQUIP_168
BATCH_3878,EQUIP_103
BATCH_3879,EQUIP_296
BATCH_3880,EQUIP_106
BATCH_3881,EQUIP_274
BATCH_3882,EQUIP_277
BATCH_3883,EQUIP_162
BATCH_3884,EQUIP_104
BATCH_3885,EQUIP_139
BATCH_3886,EQUIP_14
BATCH_3887,EQUIP_193
BATCH_3888,EQUIP_107
BATCH_3889,EQUIP_205
BATCH_3890,EQUIP_64
BATCH_3891,EQUIP_297
BATCH_3892,EQUIP_108
BATCH_3893,EQUIP_184
BATCH_3894,EQUIP_108
BATCH_3895,EQUIP_131
BATCH_3896,EQUIP_9
BATCH_3897,EQUIP_205
BATCH_3898,EQUIP_159
BATCH_3899,EQUIP_154
BATCH_3900,EQUIP_200
BATCH_3901,EQUIP_141
BATCH_3902,EQUIP_24
BATCH_3903,EQUIP_5
BATCH_3904,EQUIP_241
BATCH_3905,EQUIP_108
BATCH_3906,EQUIP_191
BATCH_3907,EQUIP_215
BATCH_3908,EQUIP_78
BATCH_3909,EQUIP_57
BATCH_3910,EQUIP_105
BATCH_3911,EQUIP_136
BATCH_3912,EQUIP_14
BATCH_3913,EQUIP_18
BATCH_3914,EQUIP_24
BATCH_3915,EQUIP_269
BATCH_3916,EQUIP_179
BATCH_3917,EQUIP_34
BATCH_3918,EQUIP_213
BATCH_3919,EQUIP_1
BATCH_3920,EQUIP_132
BATCH_3921,EQUIP_188
BATCH_3922,EQUIP_50
BATCH_3923,EQUIP_293
BATCH_3924,EQUIP_67
BATCH_3925,EQUIP_43
BATCH_3926,EQUIP_145
BATCH_3927,EQUIP_116
BATCH_3928,EQUIP_155
BATCH_3929,EQUIP_267
BATCH_3930,EQUIP_137
BATCH_3931,EQUIP_192
BATCH_3932,EQUIP_18
BATCH_3933,EQUIP_102
BATCH_3934,EQUIP_18
BATCH_3935,EQUIP_166
BATCH_3936,EQUIP_177
BATCH_3937,EQUIP_296
BATCH_3938,EQUIP_233
BATCH_3939,EQUIP_61
BATCH_3940,EQUIP_264
BATCH_3941,EQUIP_96
BATCH_3942,EQUIP_250
BATCH_3943,EQUIP_50
BATCH_3944,EQUIP_135
BATCH_3945,EQUIP_14
BATCH_3946,EQUIP_117
BATCH_3947,EQUIP_62
BATCH_3948,EQUIP_178
BATCH_3949,EQUIP_43
BATCH_3950,EQUIP_262
BATCH_3951,EQUIP_114
BATCH_3952,EQUIP_182
BATCH_3953,EQUIP_289
BATCH_3954,EQUIP_273
BATCH_3955,EQUIP_272
BATCH_3956,EQUIP_85
BATCH_3957,EQUIP_116
BATCH_3958,EQUIP_277
BATCH_3959,EQUIP_104
BATCH_3960,EQUIP_206
BATCH_3961,EQUIP_216
BATCH_3962,EQUIP_70
BATCH_3963,EQUIP_129
BATCH_3964,EQUIP_107
BATCH_3965,EQUIP_35
BATCH_3966,EQUIP_74
BATCH_3967,EQUIP_125
BATCH_3968,EQUIP_201
BATCH_3969,EQUIP_180
BATCH_3970,EQUIP_142
BATCH_3971,EQUIP_300
BATCH_3972,EQUIP_228
BATCH_3973,EQUIP_168
BATCH_3974,EQUIP_160
BATCH_3975,EQUIP_242
BATCH_3976,EQUIP_64
BATCH_3977,EQUIP_79
BATCH_3978,EQUIP_175
BATCH_3979,EQUIP_21
BATCH_3980,EQUIP_239
BATCH_3981,EQUIP_250
BATCH_3982,EQUIP_53
BATCH_3983,EQUIP_186
BATCH_3984,EQUIP_222
BATCH_3985,EQUIP_144
BATCH_3986,EQUIP_129
BATCH_3987,EQUIP_129
BATCH_3988,EQUIP_249
BATCH_3989,EQUIP_223
BATCH_3990,EQUIP_250
BATCH_3991,EQUIP_193
BATCH_3992,EQUIP_196
BATCH_3993,EQUIP_51
BATCH_3994,EQUIP_123
BATCH_3995,EQUIP_216
BATCH_3996,EQUIP_21
BATCH_3997,EQUIP_236
BATCH_3998,EQUIP_205
BATCH_3999,EQUIP_222
BATCH_4000,EQUIP_93
BATCH_4001,EQUIP_51
BATCH_4002,EQUIP_234
BATCH_4003,EQUIP_177
BATCH_4004,EQUIP_25
BATCH_4005,EQUIP_135
BATCH_4006,EQUIP_281
BATCH_4007,EQUIP_179
BATCH_4008,EQUIP_46
BATCH_4009,EQUIP_117
BATCH_4010,EQUIP_47
BATCH_4011,EQUIP_255
BATCH_4012,EQUIP_104
BATCH_4013,EQUIP_173
BATCH_4014,EQUIP_82
BATCH_4015,EQUIP_58
BATCH_4016,EQUIP_260
BATCH_4017,EQUIP_287
BATCH_4018,EQUIP_39
BATCH_4019,EQUIP_208
BATCH_4020,EQUIP_175
BATCH_4021,EQUIP_198
BATCH_4022,EQUIP_151
BATCH_4023,EQUIP_166
BATCH_4024,EQUIP_126
BATCH_4025,EQUIP_141
BATCH_4026,EQUIP_113
BATCH_4027,EQUIP_111
BATCH_4028,EQUIP_11
BATCH_4029,EQUIP_225
BATCH_4030,EQUIP_291
BATCH_4031,EQUIP_266
BATCH_4032,EQUIP_199
BATCH_4033,EQUIP_187
BATCH_4034,EQUIP_187
BATCH_4035,EQUIP_183
BATCH_4036,EQUIP_127
BATCH_4037,EQUIP_50
BATCH_4038,EQUIP_275
BATCH_4039,EQUIP_117
BATCH_4040,EQUIP_284
BATCH_4041,EQUIP_295
BATCH_4042,EQUIP_225
BATCH_4043,EQUIP_88
BATCH_4044,EQUIP_30
BATCH_4045,EQUIP_76
BATCH_4046,EQUIP_142
BATCH_4047,EQUIP_15
BATCH_4048,EQUIP_69
BATCH_4049,EQUIP_159
BATCH_4050,EQUIP_170
BATCH_4051,EQUIP_261
BATCH_4052,EQUIP_277
BATCH_4053,EQUIP_4
BATCH_4054,EQUIP_184
BATCH_4055,EQUIP_37
BATCH_4056,EQUIP_83
BATCH_4057,EQUIP_92
BATCH_4058,EQUIP_254
BATCH_4059,EQUIP_49
BATCH_4060,EQUIP_199
BATCH_4061,EQUIP_243
BATCH_4062,EQUIP_160
BATCH_4063,EQUIP_130
BATCH_4064,EQUIP_206
BATCH_4065,EQUIP_42
BATCH_4066,EQUIP_269
BATCH_4067,EQUIP_32
BATCH_4068,EQUIP_49
BATCH_4069,EQUIP_271
BATCH_4070,EQUIP_157
BATCH_4071,EQUIP_36
BATCH_4072,EQUIP_256
BATCH_4073,EQUIP_177
BATCH_4074,EQUIP_192
BATCH_4075,EQUIP_91
BATCH_4076,EQUIP_228
BATCH_4077,EQUIP_276
BATCH_4078,EQUIP_160
BATCH_4079,EQUIP_93
BATCH_4080,EQUIP_52
BATCH_4081,EQUIP_173
BATCH_4082,EQUIP_281
BATCH_4083,EQUIP_60
BATCH_4084,EQUIP_127
BATCH_4085,EQUIP_252
BATCH_4086,EQUIP_31
BATCH_4087,EQUIP_51
BATCH_4088,EQUIP_165
BATCH_4089,EQUIP_273
BATCH_4090,EQUIP_103
BATCH_4091,EQUIP_102
BATCH_4092,EQUIP_223
BATCH_4093,EQUIP_252
BATCH_4094,EQUIP_200
BATCH_4095,EQUIP_148
BATCH_4096,EQUIP_271
BATCH_4097,EQUIP_46
BATCH_4098,EQUIP_293
BATCH_4099,EQUIP_25
BATCH_4100,EQUIP_156
BATCH_4101,EQUIP_276
BATCH_4102,EQUIP_261
BATCH_4103,EQUIP_23
BATCH_4104,EQUIP_96
BATCH_4105,EQUIP_38
BATCH_4106,EQUIP_293
BATCH_4107,EQUIP_196
BATCH_4108,EQUIP_149
BATCH_4109,EQUIP_170
BATCH_4110,EQUIP_191
BATCH_4111,EQUIP_73
BATCH_4112,EQUIP_133
BATCH_4113,EQUIP_159
BATCH_4114,EQUIP_140
BATCH_4115,EQUIP_212
BATCH_4116,EQUIP_98
BATCH_4117,EQUIP_6
BATCH_4118,EQUIP_230
BATCH_4119,EQUIP_37
BATCH_4120,EQUIP_251
BATCH_4121,EQUIP_86
BATCH_4122,EQUIP_204
BATCH_4123,EQUIP_292
BATCH_4124,EQUIP_203
BATCH_4125,EQUIP_285
BATCH_4126,EQUIP_266
BATCH_4127,EQUIP_58
BATCH_4128,EQUIP_95
BATCH_4129,EQUIP_35
BATCH_4130,EQUIP_225
BATCH_4131,EQUIP_22
BATCH_4132,EQUIP_97
BATCH_4133,EQUIP_23
BATCH_4134,EQUIP_175
BATCH_4135,EQUIP_180
BATCH_4136,EQUIP_29
BATCH_4137,EQUIP_150
BATCH_4138,EQUIP_100
BATCH_4139,EQUIP_13
BATCH_4140,EQUIP_126
BATCH_4141,EQUIP_83
BATCH_4142,EQUIP_30
BATCH_4143,EQUIP_266
BATCH_4144,EQUIP_87
BATCH_4145,EQUIP_74
BATCH_4146,EQUIP_4
BATCH_4147,EQUIP_199
BATCH_4148,EQUIP_115
BATCH_4149,EQUIP_280
BATCH_4150,EQUIP_244
BATCH_4151,EQUIP_145
BATCH_4152,EQUIP_122
BATCH_4153,EQUIP_177
BATCH_4154,EQUIP_79
BATCH_4155,EQUIP_115
BATCH_4156,EQUIP_90
BATCH_4157,EQUIP_83
BATCH_4158,EQUIP_154
BATCH_4159,EQUIP_278
BATCH_4160,EQUIP_65
BATCH_4161,EQUIP_208
BATCH_4162,EQUIP_232
BATCH_4163,EQUIP_173
BATCH_4164,EQUIP_272
BATCH_4165,EQUIP_98
BATCH_4166,EQUIP_187
BATCH_4167,EQUIP_210
BATCH_4168,EQUIP_202
BATCH_4169,EQUIP_232
BATCH_4170,EQUIP_212
BATCH_4171,EQUIP_283
BATCH_4172,EQUIP_265
BATCH_4173,EQUIP_13
BATCH_4174,EQUIP_89
BATCH_4175,EQUIP_80
BATCH_4176,EQUIP_102
BATCH_4177,EQUIP_126
BATCH_4178,EQUIP_250
BATCH_4179,EQUIP_272
BATCH_4180,EQUIP_50
BATCH_4181,EQUIP_5
BATCH_4182,EQUIP_47
BATCH_4183,EQUIP_78
BATCH_4184,EQUIP_34
BATCH_4185,EQUIP_299
BATCH_4186,EQUIP_90
BATCH_4187,EQUIP_288
BATCH_4188,EQUIP_61
BATCH_4189,EQUIP_288
BATCH_4190,EQUIP_144
BATCH_4191,EQUIP_76
BATCH_4192,EQUIP_21
BATCH_4193,EQUIP_245
BATCH_4194,EQUIP_186
BATCH_4195,EQUIP_94
BATCH_4196,EQUIP_291
BATCH_4197,EQUIP_190
BATCH_4198,EQUIP_154
BATCH_4199,EQUIP_57
BATCH_4200,EQUIP_165
BATCH_4201,EQUIP_43
BATCH_4202,EQUIP_254
BATCH_4203,EQUIP_214
BATCH_4204,EQUIP_99
BATCH_4205,EQUIP_13
BATCH_4206,EQUIP_27
BATCH_4207,EQUIP_135
BATCH_4208,EQUIP_140
BATCH_4209,EQUIP_42
BATCH_4210,EQUIP_6
BATCH_4211,EQUIP_195
BATCH_4212,EQUIP_19
BATCH_4213,EQUIP_193
BATCH_4214,EQUIP_218
BATCH_4215,EQUIP_178
BATCH_4216,EQUIP_251
BATCH_4217,EQUIP_231
BATCH_4218,EQUIP_164
BATCH_4219,EQUIP_12
BATCH_4220,EQUIP_55
BATCH_4221,EQUIP_34
BATCH_4222,EQUIP_45
BATCH_4223,EQUIP_7
BATCH_4224,EQUIP_37
BATCH_4225,EQUIP_236
BATCH_4226,EQUIP_55
BATCH_4227,EQUIP_72
BATCH_4228,EQUIP_96
BATCH_4229,EQUIP_2
BATCH_4230,EQUIP_26
BATCH_4231,EQUIP_272
BATCH_4232,EQUIP_254
BATCH_4233,EQUIP_148
BATCH_4234,EQUIP_32
BATCH_4235,EQUIP_41
BATCH_4236,EQUIP_278
BATCH_4237,EQUIP_39
BATCH_4238,EQUIP_117
BATCH_4239,EQUIP_152
BATCH_4240,EQUIP_147
BATCH_4241,EQUIP_177
BATCH_4242,EQUIP_129
BATCH_4243,EQUIP_32
BATCH_4244,EQUIP_31
BATCH_4245,EQUIP_41
BATCH_4246,EQUIP_229
BATCH_4247,EQUIP_164
BATCH_4248,EQUIP_186
BATCH_4249,EQUIP_34
BATCH_4250,EQUIP_164
BATCH_4251,EQUIP_246
BATCH_4252,EQUIP_251
BATCH_4253,EQUIP_98
BATCH_4254,EQUIP_181
BATCH_4255,EQUIP_167
BATCH_4256,EQUIP_238
BATCH_4257,EQUIP_198
BATCH_4258,EQUIP_163
BATCH_4259,EQUIP_188
BATCH_4260,EQUIP_89
BATCH_4261,EQUIP_112
BATCH_4262,EQUIP_77
BATCH_4263,EQUIP_255
BATCH_4264,EQUIP_282
BATCH_4265,EQUIP_256
BATCH_4266,EQUIP_82
BATCH_4267,EQUIP_55
BATCH_4268,EQUIP_149
BATCH_4269,EQUIP_254
BATCH_4270,EQUIP_7
BATCH_4271,EQUIP_174
BATCH_4272,EQUIP_220
BATCH_4273,EQUIP_272
BATCH_4274,EQUIP_66
BATCH_4275,EQUIP_33
BATCH_4276,EQUIP_127
BATCH_4277,EQUIP_161
BATCH_4278,EQUIP_285
BATCH_4279,EQUIP_100
BATCH_4280,EQUIP_294
BATCH_4281,EQUIP_122
BATCH_4282,EQUIP_241
BATCH_4283,EQUIP_49
BATCH_4284,EQUIP_165
BATCH_4285,EQUIP_137
BATCH_4286,EQUIP_99
BATCH_4287,EQUIP_74
BATCH_4288,EQUIP_127
BATCH_4289,EQUIP_183
BATCH_4290,EQUIP_75
