BatchID,MaterialID
BATCH_3350,MAT_1198
BATCH_3351,MAT_2694
BATCH_3352,MAT_1025
BATCH_3353,MAT_3677
BATCH_3354,MAT_3857
BATCH_3355,MAT_3560
BATCH_3356,MAT_1307
BATCH_3357,MAT_222
BATCH_3358,MAT_1146
BATCH_3359,MAT_3447
BATCH_3360,MAT_864
BATCH_3361,MAT_147
BATCH_3362,MAT_3904
BATCH_3363,MAT_1108
BATCH_3364,MAT_3389
BATCH_3365,MAT_2029
BATCH_3366,MAT_1819
BATCH_3367,MAT_756
BATCH_3368,MAT_2706
BATCH_3369,MAT_3839
BATCH_3370,MAT_3780
BATCH_3371,MAT_3102
BATCH_3372,MAT_3547
BATCH_3373,MAT_3308
BATCH_3374,MAT_3517
BATCH_3375,MAT_2946
BATCH_3376,MAT_666
BATCH_3377,MAT_541
BATCH_3378,MAT_351
BATCH_3379,MAT_1383
BATCH_3380,MAT_1482
BATCH_3381,MAT_510
BATCH_3382,MAT_3425
BATCH_3383,MAT_1896
BATCH_3384,MAT_152
BATCH_3385,MAT_893
BATCH_3386,MAT_1133
BATCH_3387,MAT_1805
BATCH_3388,MAT_1064
BATCH_3389,MAT_602
BATCH_3390,MAT_469
BATCH_3391,MAT_3525
BATCH_3392,MAT_2267
BATCH_3393,MAT_3995
BATCH_3394,MAT_2214
BATCH_3395,MAT_1433
BATCH_3396,MAT_464
BATCH_3397,MAT_1335
BATCH_3398,MAT_293
BATCH_3399,MAT_587
BATCH_3400,MAT_1373
BATCH_3401,MAT_1928
BATCH_3402,MAT_1509
BATCH_3403,MAT_3736
BATCH_3404,MAT_3310
BATCH_3405,MAT_3210
BATCH_3406,MAT_1552
BATCH_3407,MAT_1561
BATCH_3408,MAT_3913
BATCH_3409,MAT_2316
BATCH_3410,MAT_3007
BATCH_3411,MAT_3472
BATCH_3412,MAT_2701
BATCH_3413,MAT_1103
BATCH_3414,MAT_3732
BATCH_3415,MAT_946
BATCH_3416,MAT_2839
BATCH_3417,MAT_1483
BATCH_3418,MAT_314
BATCH_3419,MAT_1839
BATCH_3420,MAT_3792
BATCH_3421,MAT_2762
BATCH_3422,MAT_3260
BATCH_3423,MAT_334
BATCH_3424,MAT_2360
BATCH_3425,MAT_3686
BATCH_3426,MAT_684
BATCH_3427,MAT_2914
BATCH_3428,MAT_3562
BATCH_3429,MAT_2827
BATCH_3430,MAT_2110
BATCH_3431,MAT_1452
BATCH_3432,MAT_989
BATCH_3433,MAT_3676
BATCH_3434,MAT_2959
BATCH_3435,MAT_3891
BATCH_3436,MAT_3034
BATCH_3437,MAT_2868
BATCH_3438,MAT_344
BATCH_3439,MAT_2761
BATCH_3440,MAT_1797
BATCH_3441,MAT_3870
BATCH_3442,MAT_2021
BATCH_3443,MAT_3676
BATCH_3444,MAT_1169
BATCH_3445,MAT_3906
BATCH_3446,MAT_1764
BATCH_3447,MAT_408
BATCH_3448,MAT_1180
BATCH_3449,MAT_3627
BATCH_3450,MAT_2483
BATCH_3451,MAT_2730
BATCH_3452,MAT_2262
BATCH_3453,MAT_2452
BATCH_3454,MAT_2204
BATCH_3455,MAT_1514
BATCH_3456,MAT_1747
BATCH_3457,MAT_3404
BATCH_3458,MAT_2934
BATCH_3459,MAT_1821
BATCH_3460,MAT_3542
BATCH_3461,MAT_3967
BATCH_3462,MAT_2980
BATCH_3463,MAT_1374
BATCH_3464,MAT_2753
BATCH_3465,MAT_3655
BATCH_3466,MAT_1301
BATCH_3467,MAT_3888
BATCH_3468,MAT_561
BATCH_3469,MAT_2759
BATCH_3470,MAT_1985
BATCH_3471,MAT_540
BATCH_3472,MAT_3895
BATCH_3473,MAT_14
BATCH_3474,MAT_2504
BATCH_3475,MAT_1713
BATCH_3476,MAT_2585
BATCH_3477,MAT_1984
BATCH_3478,MAT_3596
BATCH_3479,MAT_2737
BATCH_3480,MAT_2449
BATCH_3481,MAT_396
BATCH_3482,MAT_1719
BATCH_3483,MAT_475
BATCH_3484,MAT_2706
BATCH_3485,MAT_2887
BATCH_3486,MAT_3442
BATCH_3487,MAT_119
BATCH_3488,MAT_3645
BATCH_3489,MAT_1072
BATCH_3490,MAT_3314
BATCH_3491,MAT_3738
BATCH_3492,MAT_1392
BATCH_3493,MAT_1834
BATCH_3494,MAT_2196
BATCH_3495,MAT_3883
BATCH_3496,MAT_2478
BATCH_3497,MAT_3287
BATCH_3498,MAT_3737
BATCH_3499,MAT_260
BATCH_3500,MAT_1484
BATCH_3501,MAT_3434
BATCH_3502,MAT_1189
BATCH_3503,MAT_1694
BATCH_3504,MAT_3851
BATCH_3505,MAT_3093
BATCH_3506,MAT_3242
BATCH_3507,MAT_1235
BATCH_3508,MAT_139
BATCH_3509,MAT_2685
BATCH_3510,MAT_3531
BATCH_3511,MAT_2958
BATCH_3512,MAT_83
BATCH_3513,MAT_2478
BATCH_3514,MAT_796
BATCH_3515,MAT_1742
BATCH_3516,MAT_1123
BATCH_3517,MAT_3971
BATCH_3518,MAT_1193
BATCH_3519,MAT_2298
BATCH_3520,MAT_2076
BATCH_3521,MAT_2981
BATCH_3522,MAT_2927
BATCH_3523,MAT_3995
BATCH_3524,MAT_1832
BATCH_3525,MAT_2633
BATCH_3526,MAT_391
BATCH_3527,MAT_2431
BATCH_3528,MAT_2526
BATCH_3529,MAT_3116
BATCH_3530,MAT_1033
BATCH_3531,MAT_3418
BATCH_3532,MAT_2453
BATCH_3533,MAT_2828
BATCH_3534,MAT_2235
BATCH_3535,MAT_1319
BATCH_3536,MAT_2273
BATCH_3537,MAT_3774
BATCH_3538,MAT_1539
BATCH_3539,MAT_2130
BATCH_3540,MAT_1793
BATCH_3541,MAT_2029
BATCH_3542,MAT_1996
BATCH_3543,MAT_1713
BATCH_3544,MAT_1784
BATCH_3545,MAT_2141
BATCH_3546,MAT_2310
BATCH_3547,MAT_2144
BATCH_3548,MAT_2128
BATCH_3549,MAT_863
BATCH_3550,MAT_673
BATCH_3551,MAT_41
BATCH_3552,MAT_1928
BATCH_3553,MAT_1278
BATCH_3554,MAT_2203
BATCH_3555,MAT_2560
BATCH_3556,MAT_1436
BATCH_3557,MAT_1413
BATCH_3558,MAT_1125
BATCH_3559,MAT_2394
BATCH_3560,MAT_3827
BATCH_3561,MAT_318
BATCH_3562,MAT_1147
BATCH_3563,MAT_519
BATCH_3564,MAT_1353
BATCH_3565,MAT_3960
BATCH_3566,MAT_858
BATCH_3567,MAT_887
BATCH_3568,MAT_588
BATCH_3569,MAT_1325
BATCH_3570,MAT_562
BATCH_3571,MAT_2724
BATCH_3572,MAT_3113
BATCH_3573,MAT_1546
BATCH_3574,MAT_1455
BATCH_3575,MAT_2174
BATCH_3576,MAT_3914
BATCH_3577,MAT_2914
BATCH_3578,MAT_1809
BATCH_3579,MAT_2808
BATCH_3580,MAT_2671
BATCH_3581,MAT_3504
BATCH_3582,MAT_2984
BATCH_3583,MAT_3590
BATCH_3584,MAT_3823
BATCH_3585,MAT_1811
BATCH_3586,MAT_2402
BATCH_3587,MAT_3752
BATCH_3588,MAT_2486
BATCH_3589,MAT_2629
BATCH_3590,MAT_1124
BATCH_3591,MAT_3373
BATCH_3592,MAT_2489
BATCH_3593,MAT_1940
BATCH_3594,MAT_3308
BATCH_3595,MAT_2511
BATCH_3596,MAT_3568
BATCH_3597,MAT_230
BATCH_3598,MAT_1288
BATCH_3599,MAT_3493
BATCH_3600,MAT_1363
BATCH_3601,MAT_3678
BATCH_3602,MAT_2115
BATCH_3603,MAT_1706
BATCH_3604,MAT_791
BATCH_3605,MAT_344
BATCH_3606,MAT_2493
BATCH_3607,MAT_709
BATCH_3608,MAT_1275
BATCH_3609,MAT_1399
BATCH_3610,MAT_2320
BATCH_3611,MAT_748
BATCH_3612,MAT_2422
BATCH_3613,MAT_3231
BATCH_3614,MAT_1886
BATCH_3615,MAT_1261
BATCH_3616,MAT_3062
BATCH_3617,MAT_219
BATCH_3618,MAT_1143
BATCH_3619,MAT_926
BATCH_3620,MAT_726
BATCH_3621,MAT_1084
BATCH_3622,MAT_1490
BATCH_3623,MAT_1842
BATCH_3624,MAT_151
BATCH_3625,MAT_2330
BATCH_3626,MAT_1421
BATCH_3627,MAT_850
BATCH_3628,MAT_2260
BATCH_3629,MAT_2103
BATCH_3630,MAT_1916
BATCH_3631,MAT_2118
BATCH_3632,MAT_573
BATCH_3633,MAT_2310
BATCH_3634,MAT_1321
BATCH_3635,MAT_3561
BATCH_3636,MAT_1371
BATCH_3637,MAT_767
BATCH_3638,MAT_2240
BATCH_3639,MAT_3315
BATCH_3640,MAT_2845
BATCH_3641,MAT_3417
BATCH_3642,MAT_2462
BATCH_3643,MAT_1230
BATCH_3644,MAT_3126
BATCH_3645,MAT_3171
BATCH_3646,MAT_2430
BATCH_3647,MAT_3778
BATCH_3648,MAT_813
BATCH_3649,MAT_2718
BATCH_3650,MAT_3975
BATCH_3651,MAT_3283
BATCH_3652,MAT_1887
BATCH_3653,MAT_3617
BATCH_3654,MAT_757
BATCH_3655,MAT_370
BATCH_3656,MAT_3464
BATCH_3657,MAT_653
BATCH_3658,MAT_2814
BATCH_3659,MAT_2738
BATCH_3660,MAT_3126
BATCH_3661,MAT_3126
BATCH_3662,MAT_3679
BATCH_3663,MAT_2446
BATCH_3664,MAT_2001
BATCH_3665,MAT_909
BATCH_3666,MAT_1512
BATCH_3667,MAT_2501
BATCH_3668,MAT_2645
BATCH_3669,MAT_182
BATCH_3670,MAT_1391
BATCH_3671,MAT_618
BATCH_3672,MAT_143
BATCH_3673,MAT_736
BATCH_3674,MAT_3418
BATCH_3675,MAT_1419
BATCH_3676,MAT_3292
BATCH_3677,MAT_2354
BATCH_3678,MAT_48
BATCH_3679,MAT_1731
BATCH_3680,MAT_1060
BATCH_3681,MAT_2057
BATCH_3682,MAT_3458
BATCH_3683,MAT_3218
BATCH_3684,MAT_3112
BATCH_3685,MAT_616
BATCH_3686,MAT_810
BATCH_3687,MAT_1782
BATCH_3688,MAT_498
BATCH_3689,MAT_3643
BATCH_3690,MAT_1744
BATCH_3691,MAT_2224
BATCH_3692,MAT_1709
BATCH_3693,MAT_2605
BATCH_3694,MAT_2998
BATCH_3695,MAT_1019
BATCH_3696,MAT_517
BATCH_3697,MAT_1766
BATCH_3698,MAT_2823
BATCH_3699,MAT_2331
BATCH_3700,MAT_1527
BATCH_3701,MAT_1565
BATCH_3702,MAT_1384
BATCH_3703,MAT_1642
BATCH_3704,MAT_2956
BATCH_3705,MAT_3428
BATCH_3706,MAT_2339
BATCH_3707,MAT_2209
BATCH_3708,MAT_1533
BATCH_3709,MAT_1126
BATCH_3710,MAT_1134
BATCH_3711,MAT_3727
BATCH_3712,MAT_21
BATCH_3713,MAT_2692
BATCH_3714,MAT_2454
BATCH_3715,MAT_921
BATCH_3716,MAT_262
BATCH_3717,MAT_2409
BATCH_3718,MAT_2218
BATCH_3719,MAT_52
BATCH_3720,MAT_3370
BATCH_3721,MAT_863
BATCH_3722,MAT_1048
BATCH_3723,MAT_3964
BATCH_3724,MAT_1415
BATCH_3725,MAT_1513
BATCH_3726,MAT_1850
BATCH_3727,MAT_2560
BATCH_3728,MAT_2314
BATCH_3729,MAT_3078
BATCH_3730,MAT_962
BATCH_3731,MAT_1551
BATCH_3732,MAT_398
BATCH_3733,MAT_2338
BATCH_3734,MAT_3142
BATCH_3735,MAT_2254
BATCH_3736,MAT_1713
BATCH_3737,MAT_2582
BATCH_3738,MAT_2058
BATCH_3739,MAT_3519
BATCH_3740,MAT_1173
BATCH_3741,MAT_1639
BATCH_3742,MAT_3125
BATCH_3743,MAT_1571
BATCH_3744,MAT_1681
BATCH_3745,MAT_568
BATCH_3746,MAT_2456
BATCH_3747,MAT_1332
BATCH_3748,MAT_2563
BATCH_3749,MAT_94
BATCH_3750,MAT_2262
BATCH_3751,MAT_1876
BATCH_3752,MAT_718
BATCH_3753,MAT_1322
BATCH_3754,MAT_848
BATCH_3755,MAT_2801
BATCH_3756,MAT_3264
BATCH_3757,MAT_2628
BATCH_3758,MAT_3573
BATCH_3759,MAT_29
BATCH_3760,MAT_3552
BATCH_3761,MAT_289
BATCH_3762,MAT_496
BATCH_3763,MAT_2928
BATCH_3764,MAT_1200
BATCH_3765,MAT_1489
BATCH_3766,MAT_2578
BATCH_3767,MAT_425
BATCH_3768,MAT_3087
BATCH_3769,MAT_1692
BATCH_3770,MAT_3259
BATCH_3771,MAT_1352
BATCH_3772,MAT_3684
BATCH_3773,MAT_3101
BATCH_3774,MAT_1355
BATCH_3775,MAT_1128
BATCH_3776,MAT_607
BATCH_3777,MAT_3606
BATCH_3778,MAT_1257
BATCH_3779,MAT_1947
BATCH_3780,MAT_633
BATCH_3781,MAT_601
BATCH_3782,MAT_1054
BATCH_3783,MAT_2389
BATCH_3784,MAT_1063
BATCH_3785,MAT_1663
BATCH_3786,MAT_3983
BATCH_3787,MAT_1288
BATCH_3788,MAT_2656
BATCH_3789,MAT_719
BATCH_3790,MAT_2740
BATCH_3791,MAT_846
BATCH_3792,MAT_2663
BATCH_3793,MAT_2333
BATCH_3794,MAT_3679
BATCH_3795,MAT_2721
BATCH_3796,MAT_3900
BATCH_3797,MAT_2267
BATCH_3798,MAT_3575
BATCH_3799,MAT_1830
BATCH_3800,MAT_1049
BATCH_3801,MAT_936
BATCH_3802,MAT_165
BATCH_3803,MAT_375
BATCH_3804,MAT_3712
BATCH_3805,MAT_851
BATCH_3806,MAT_1955
BATCH_3807,MAT_1307
BATCH_3808,MAT_477
BATCH_3809,MAT_410
BATCH_3810,MAT_1229
BATCH_3811,MAT_3528
BATCH_3812,MAT_3185
BATCH_3813,MAT_3
BATCH_3814,MAT_2018
BATCH_3815,MAT_1980
BATCH_3816,MAT_1083
BATCH_3817,MAT_2777
BATCH_3818,MAT_457
BATCH_3819,MAT_27
BATCH_3820,MAT_1928
BATCH_3821,MAT_3115
BATCH_3822,MAT_3791
BATCH_3823,MAT_3370
BATCH_3824,MAT_3125
BATCH_3825,MAT_1251
BATCH_3826,MAT_422
BATCH_3827,MAT_2339
BATCH_3828,MAT_787
BATCH_3829,MAT_3492
BATCH_3830,MAT_1334
BATCH_3831,MAT_3194
BATCH_3832,MAT_1934
BATCH_3833,MAT_1367
BATCH_3834,MAT_1843
BATCH_3835,MAT_3124
BATCH_3836,MAT_227
BATCH_3837,MAT_3994
BATCH_3838,MAT_3353
BATCH_3839,MAT_1208
BATCH_3840,MAT_3240
BATCH_3841,MAT_3028
BATCH_3842,MAT_1803
BATCH_3843,MAT_658
BATCH_3844,MAT_3900
BATCH_3845,MAT_2818
BATCH_3846,MAT_2486
BATCH_3847,MAT_230
BATCH_3848,MAT_1514
BATCH_3849,MAT_1933
BATCH_3850,MAT_1330
BATCH_3851,MAT_3580
BATCH_3852,MAT_820
BATCH_3853,MAT_1343
BATCH_3854,MAT_2281
BATCH_3855,MAT_576
BATCH_3856,MAT_3921
BATCH_3857,MAT_3061
BATCH_3858,MAT_933
BATCH_3859,MAT_2776
BATCH_3860,MAT_575
BATCH_3861,MAT_1624
BATCH_3862,MAT_247
BATCH_3863,MAT_1791
BATCH_3864,MAT_3237
BATCH_3865,MAT_1368
BATCH_3866,MAT_2316
BATCH_3867,MAT_2179
BATCH_3868,MAT_2351
BATCH_3869,MAT_3080
BATCH_3870,MAT_3350
BATCH_3871,MAT_2665
BATCH_3872,MAT_1392
BATCH_3873,MAT_3643
BATCH_3874,MAT_27
BATCH_3875,MAT_35
BATCH_3876,MAT_1061
BATCH_3877,MAT_2181
BATCH_3878,MAT_3154
BATCH_3879,MAT_626
BATCH_3880,MAT_1264
BATCH_3881,MAT_2466
BATCH_3882,MAT_1428
BATCH_3883,MAT_3803
BATCH_3884,MAT_1241
BATCH_3885,MAT_955
BATCH_3886,MAT_563
BATCH_3887,MAT_105
BATCH_3888,MAT_1559
BATCH_3889,MAT_814
BATCH_3890,MAT_381
BATCH_3891,MAT_2968
BATCH_3892,MAT_493
BATCH_3893,MAT_3071
BATCH_3894,MAT_372
BATCH_3895,MAT_2084
BATCH_3896,MAT_30
BATCH_3897,MAT_3939
BATCH_3898,MAT_3427
BATCH_3899,MAT_940
BATCH_3900,MAT_3588
BATCH_3901,MAT_2989
BATCH_3902,MAT_577
BATCH_3903,MAT_525
BATCH_3904,MAT_3123
BATCH_3905,MAT_3549
BATCH_3906,MAT_2530
BATCH_3907,MAT_707
BATCH_3908,MAT_3040
BATCH_3909,MAT_3222
BATCH_3910,MAT_1254
BATCH_3911,MAT_2548
BATCH_3912,MAT_1359
BATCH_3913,MAT_3011
BATCH_3914,MAT_2210
BATCH_3915,MAT_696
BATCH_3916,MAT_3675
BATCH_3917,MAT_461
BATCH_3918,MAT_3507
BATCH_3919,MAT_1276
BATCH_3920,MAT_526
BATCH_3921,MAT_3920
BATCH_3922,MAT_1958
BATCH_3923,MAT_804
BATCH_3924,MAT_3300
BATCH_3925,MAT_3045
BATCH_3926,MAT_3633
BATCH_3927,MAT_1027
BATCH_3928,MAT_1347
BATCH_3929,MAT_2118
BATCH_3930,MAT_3113
BATCH_3931,MAT_2709
BATCH_3932,MAT_3064
BATCH_3933,MAT_747
BATCH_3934,MAT_3422
BATCH_3935,MAT_48
BATCH_3936,MAT_770
BATCH_3937,MAT_1662
BATCH_3938,MAT_2545
BATCH_3939,MAT_3052
BATCH_3940,MAT_3785
BATCH_3941,MAT_1046
BATCH_3942,MAT_3163
BATCH_3943,MAT_2737
BATCH_3944,MAT_259
BATCH_3945,MAT_3952
BATCH_3946,MAT_3994
BATCH_3947,MAT_2255
BATCH_3948,MAT_1258
BATCH_3949,MAT_3958
BATCH_3950,MAT_799
BATCH_3951,MAT_3179
BATCH_3952,MAT_2153
BATCH_3953,MAT_3523
BATCH_3954,MAT_1486
BATCH_3955,MAT_684
BATCH_3956,MAT_2601
BATCH_3957,MAT_3454
BATCH_3958,MAT_3860
BATCH_3959,MAT_1141
BATCH_3960,MAT_1215
BATCH_3961,MAT_3661
BATCH_3962,MAT_2956
BATCH_3963,MAT_2902
BATCH_3964,MAT_3781
BATCH_3965,MAT_243
BATCH_3966,MAT_1970
BATCH_3967,MAT_1603
BATCH_3968,MAT_2423
BATCH_3969,MAT_289
BATCH_3970,MAT_576
BATCH_3971,MAT_3869
BATCH_3972,MAT_584
BATCH_3973,MAT_45
BATCH_3974,MAT_2148
BATCH_3975,MAT_952
BATCH_3976,MAT_2217
BATCH_3977,MAT_289
BATCH_3978,MAT_3585
BATCH_3979,MAT_1563
BATCH_3980,MAT_1745
BATCH_3981,MAT_3107
BATCH_3982,MAT_363
BATCH_3983,MAT_989
BATCH_3984,MAT_1728
BATCH_3985,MAT_3451
BATCH_3986,MAT_2623
BATCH_3987,MAT_1461
BATCH_3988,MAT_995
BATCH_3989,MAT_2727
BATCH_3990,MAT_2297
BATCH_3991,MAT_2485
BATCH_3992,MAT_173
BATCH_3993,MAT_2358
BATCH_3994,MAT_1478
BATCH_3995,MAT_3340
BATCH_3996,MAT_1423
BATCH_3997,MAT_2349
BATCH_3998,MAT_3331
BATCH_3999,MAT_2741
BATCH_4000,MAT_99
BATCH_4001,MAT_1198
BATCH_4002,MAT_3480
BATCH_4003,MAT_1444
BATCH_4004,MAT_1330
BATCH_4005,MAT_3149
BATCH_4006,MAT_2656
BATCH_4007,MAT_3199
BATCH_4008,MAT_1368
BATCH_4009,MAT_1297
BATCH_4010,MAT_2620
BATCH_4011,MAT_2620
BATCH_4012,MAT_1085
BATCH_4013,MAT_3301
BATCH_4014,MAT_3930
BATCH_4015,MAT_778
BATCH_4016,MAT_2869
BATCH_4017,MAT_2205
BATCH_4018,MAT_814
BATCH_4019,MAT_3491
BATCH_4020,MAT_2183
BATCH_4021,MAT_425
BATCH_4022,MAT_2513
BATCH_4023,MAT_921
BATCH_4024,MAT_2245
BATCH_4025,MAT_108
BATCH_4026,MAT_1005
BATCH_4027,MAT_596
BATCH_4028,MAT_3513
BATCH_4029,MAT_1698
BATCH_4030,MAT_788
BATCH_4031,MAT_2380
BATCH_4032,MAT_3059
BATCH_4033,MAT_3291
BATCH_4034,MAT_3687
BATCH_4035,MAT_316
BATCH_4036,MAT_3259
BATCH_4037,MAT_3758
BATCH_4038,MAT_1285
BATCH_4039,MAT_2950
BATCH_4040,MAT_3364
BATCH_4041,MAT_3427
BATCH_4042,MAT_2037
BATCH_4043,MAT_91
BATCH_4044,MAT_3670
BATCH_4045,MAT_262
BATCH_4046,MAT_2334
BATCH_4047,MAT_2923
BATCH_4048,MAT_1624
BATCH_4049,MAT_2206
BATCH_4050,MAT_953
BATCH_4051,MAT_3876
BATCH_4052,MAT_2791
BATCH_4053,MAT_3977
BATCH_4054,MAT_2407
BATCH_4055,MAT_2515
BATCH_4056,MAT_3001
BATCH_4057,MAT_3424
BATCH_4058,MAT_2985
BATCH_4059,MAT_3876
BATCH_4060,MAT_3297
BATCH_4061,MAT_568
BATCH_4062,MAT_1455
BATCH_4063,MAT_2047
BATCH_4064,MAT_822
BATCH_4065,MAT_1392
BATCH_4066,MAT_1056
BATCH_4067,MAT_2282
BATCH_4068,MAT_691
BATCH_4069,MAT_52
BATCH_4070,MAT_114
BATCH_4071,MAT_3915
BATCH_4072,MAT_745
BATCH_4073,MAT_398
BATCH_4074,MAT_2352
BATCH_4075,MAT_2079
BATCH_4076,MAT_125
BATCH_4077,MAT_3639
BATCH_4078,MAT_3830
BATCH_4079,MAT_2418
BATCH_4080,MAT_2039
BATCH_4081,MAT_3842
BATCH_4082,MAT_3407
BATCH_4083,MAT_2740
BATCH_4084,MAT_1498
BATCH_4085,MAT_772
BATCH_4086,MAT_3755
BATCH_4087,MAT_3473
BATCH_4088,MAT_3736
BATCH_4089,MAT_2137
BATCH_4090,MAT_1158
BATCH_4091,MAT_1200
BATCH_4092,MAT_1545
BATCH_4093,MAT_428
BATCH_4094,MAT_1253
BATCH_4095,MAT_3158
BATCH_4096,MAT_3405
BATCH_4097,MAT_1258
BATCH_4098,MAT_2224
BATCH_4099,MAT_2189
BATCH_4100,MAT_1577
BATCH_4101,MAT_215
BATCH_4102,MAT_2147
BATCH_4103,MAT_3731
BATCH_4104,MAT_3656
BATCH_4105,MAT_2925
BATCH_4106,MAT_2624
BATCH_4107,MAT_844
BATCH_4108,MAT_20
BATCH_4109,MAT_726
BATCH_4110,MAT_3759
BATCH_4111,MAT_2453
BATCH_4112,MAT_3613
BATCH_4113,MAT_840
BATCH_4114,MAT_1677
BATCH_4115,MAT_1545
BATCH_4116,MAT_3346
BATCH_4117,MAT_2567
BATCH_4118,MAT_528
BATCH_4119,MAT_2612
BATCH_4120,MAT_273
BATCH_4121,MAT_3865
BATCH_4122,MAT_1167
BATCH_4123,MAT_1072
BATCH_4124,MAT_3371
BATCH_4125,MAT_3468
BATCH_4126,MAT_147
BATCH_4127,MAT_937
BATCH_4128,MAT_343
BATCH_4129,MAT_991
BATCH_4130,MAT_3025
BATCH_4131,MAT_2716
BATCH_4132,MAT_3148
BATCH_4133,MAT_2330
BATCH_4134,MAT_3521
BATCH_4135,MAT_1893
BATCH_4136,MAT_1603
BATCH_4137,MAT_2071
BATCH_4138,MAT_1376
BATCH_4139,MAT_3569
BATCH_4140,MAT_2465
BATCH_4141,MAT_588
BATCH_4142,MAT_457
BATCH_4143,MAT_2189
BATCH_4144,MAT_2966
BATCH_4145,MAT_3693
BATCH_4146,MAT_1562
BATCH_4147,MAT_3149
BATCH_4148,MAT_3122
BATCH_4149,MAT_303
BATCH_4150,MAT_3839
BATCH_4151,MAT_2809
BATCH_4152,MAT_2798
BATCH_4153,MAT_2608
BATCH_4154,MAT_1861
BATCH_4155,MAT_592
BATCH_4156,MAT_3945
BATCH_4157,MAT_1508
BATCH_4158,MAT_590
BATCH_4159,MAT_3489
BATCH_4160,MAT_3442
BATCH_4161,MAT_1725
BATCH_4162,MAT_1819
BATCH_4163,MAT_1336
BATCH_4164,MAT_844
BATCH_4165,MAT_2329
BATCH_4166,MAT_3688
BATCH_4167,MAT_1536
BATCH_4168,MAT_579
BATCH_4169,MAT_1231
BATCH_4170,MAT_209
BATCH_4171,MAT_3646
BATCH_4172,MAT_1769
BATCH_4173,MAT_2843
BATCH_4174,MAT_1120
BATCH_4175,MAT_2627
BATCH_4176,MAT_618
BATCH_4177,MAT_3556
BATCH_4178,MAT_1296
BATCH_4179,MAT_3012
BATCH_4180,MAT_3224
BATCH_4181,MAT_3770
BATCH_4182,MAT_1284
BATCH_4183,MAT_3924
BATCH_4184,MAT_1487
BATCH_4185,MAT_3705
BATCH_4186,MAT_1187
BATCH_4187,MAT_655
BATCH_4188,MAT_2181
BATCH_4189,MAT_2263
BATCH_4190,MAT_2827
BATCH_4191,MAT_3725
BATCH_4192,MAT_556
BATCH_4193,MAT_699
BATCH_4194,MAT_3814
BATCH_4195,MAT_1833
BATCH_4196,MAT_1409
BATCH_4197,MAT_283
BATCH_4198,MAT_2775
BATCH_4199,MAT_3830
BATCH_4200,MAT_1198
BATCH_4201,MAT_1453
BATCH_4202,MAT_66
BATCH_4203,MAT_693
BATCH_4204,MAT_2103
BATCH_4205,MAT_2006
BATCH_4206,MAT_2660
BATCH_4207,MAT_1839
BATCH_4208,MAT_3072
BATCH_4209,MAT_1364
BATCH_4210,MAT_3010
BATCH_4211,MAT_818
BATCH_4212,MAT_2848
BATCH_4213,MAT_1375
BATCH_4214,MAT_1668
BATCH_4215,MAT_2946
BATCH_4216,MAT_1154
BATCH_4217,MAT_3764
BATCH_4218,MAT_3529
BATCH_4219,MAT_3321
BATCH_4220,MAT_996
BATCH_4221,MAT_631
BATCH_4222,MAT_3538
BATCH_4223,MAT_3017
BATCH_4224,MAT_640
BATCH_4225,MAT_2585
BATCH_4226,MAT_2510
BATCH_4227,MAT_818
BATCH_4228,MAT_376
BATCH_4229,MAT_1774
BATCH_4230,MAT_2937
BATCH_4231,MAT_790
BATCH_4232,MAT_2480
BATCH_4233,MAT_2997
BATCH_4234,MAT_1813
BATCH_4235,MAT_721
BATCH_4236,MAT_2357
BATCH_4237,MAT_771
BATCH_4238,MAT_666
BATCH_4239,MAT_2464
BATCH_4240,MAT_894
BATCH_4241,MAT_3013
BATCH_4242,MAT_1153
BATCH_4243,MAT_258
BATCH_4244,MAT_2539
BATCH_4245,MAT_2761
BATCH_4246,MAT_50
BATCH_4247,MAT_2410
BATCH_4248,MAT_2860
BATCH_4249,MAT_2332
BATCH_4250,MAT_1847
BATCH_4251,MAT_1518
BATCH_4252,MAT_1284
BATCH_4253,MAT_935
BATCH_4254,MAT_1679
BATCH_4255,MAT_3783
BATCH_4256,MAT_1853
BATCH_4257,MAT_1719
BATCH_4258,MAT_1563
BATCH_4259,MAT_58
BATCH_4260,MAT_619
BATCH_4261,MAT_389
BATCH_4262,MAT_1110
BATCH_4263,MAT_1607
BATCH_4264,MAT_1138
BATCH_4265,MAT_1773
BATCH_4266,MAT_1997
BATCH_4267,MAT_275
BATCH_4268,MAT_580
BATCH_4269,MAT_3292
BATCH_4270,MAT_3920
BATCH_4271,MAT_2583
BATCH_4272,MAT_2506
BATCH_4273,MAT_1155
BATCH_4274,MAT_1514
BATCH_4275,MAT_73
BATCH_4276,MAT_858
BATCH_4277,MAT_2597
BATCH_4278,MAT_1396
BATCH_4279,MAT_3695
BATCH_4280,MAT_3978
BATCH_4281,MAT_3332
BATCH_4282,MAT_3648
BATCH_4283,MAT_1574
BATCH_4284,MAT_334
BATCH_4285,MAT_275
BATCH_4286,MAT_3242
BATCH_4287,MAT_1491
BATCH_4288,MAT_915
BATCH_4289,MAT_3379
BATCH_4290,MAT_3210
BATCH_4291,MAT_1287
BATCH_4292,MAT_3376
BATCH_4293,MAT_1211
BATCH_4294,MAT_2145
BATCH_4295,MAT_1733
