BatchID,StartTime,EndTime
BATCH_1738,2023-05-25T18:00:00,2023-05-25T20:00:00
BATCH_1739,2023-05-25T20:00:00,2023-05-25T22:00:00
BATCH_1740,2023-05-25T22:00:00,2023-05-26T00:00:00
BATCH_1741,2023-05-26T00:00:00,2023-05-26T02:00:00
BATCH_1742,2023-05-26T02:00:00,2023-05-26T04:00:00
BATCH_1743,2023-05-26T04:00:00,2023-05-26T06:00:00
BATCH_1744,2023-05-26T06:00:00,2023-05-26T08:00:00
BATCH_1745,2023-05-26T08:00:00,2023-05-26T10:00:00
BATCH_1746,2023-05-26T10:00:00,2023-05-26T12:00:00
BATCH_1747,2023-05-26T12:00:00,2023-05-26T14:00:00
BATCH_1748,2023-05-26T14:00:00,2023-05-26T16:00:00
BATCH_1749,2023-05-26T16:00:00,2023-05-26T18:00:00
BATCH_1750,2023-05-26T18:00:00,2023-05-26T20:00:00
BATCH_1751,2023-05-26T20:00:00,2023-05-26T22:00:00
BATCH_1752,2023-05-26T22:00:00,2023-05-27T00:00:00
BATCH_1753,2023-05-27T00:00:00,2023-05-27T02:00:00
BATCH_1754,2023-05-27T02:00:00,2023-05-27T04:00:00
BATCH_1755,2023-05-27T04:00:00,2023-05-27T06:00:00
BATCH_1756,2023-05-27T06:00:00,2023-05-27T08:00:00
BATCH_1757,2023-05-27T08:00:00,2023-05-27T10:00:00
BATCH_1758,2023-05-27T10:00:00,2023-05-27T12:00:00
BATCH_1759,2023-05-27T12:00:00,2023-05-27T14:00:00
BATCH_1760,2023-05-27T14:00:00,2023-05-27T16:00:00
BATCH_1761,2023-05-27T16:00:00,2023-05-27T18:00:00
BATCH_1762,2023-05-27T18:00:00,2023-05-27T20:00:00
BATCH_1763,2023-05-27T20:00:00,2023-05-27T22:00:00
BATCH_1764,2023-05-27T22:00:00,2023-05-28T00:00:00
BATCH_1765,2023-05-28T00:00:00,2023-05-28T02:00:00
BATCH_1766,2023-05-28T02:00:00,2023-05-28T04:00:00
BATCH_1767,2023-05-28T04:00:00,2023-05-28T06:00:00
BATCH_1768,2023-05-28T06:00:00,2023-05-28T08:00:00
BATCH_1769,2023-05-28T08:00:00,2023-05-28T10:00:00
BATCH_1770,2023-05-28T10:00:00,2023-05-28T12:00:00
BATCH_1771,2023-05-28T12:00:00,2023-05-28T14:00:00
BATCH_1772,2023-05-28T14:00:00,2023-05-28T16:00:00
BATCH_1773,2023-05-28T16:00:00,2023-05-28T18:00:00
BATCH_1774,2023-05-28T18:00:00,2023-05-28T20:00:00
BATCH_1775,2023-05-28T20:00:00,2023-05-28T22:00:00
BATCH_1776,2023-05-28T22:00:00,2023-05-29T00:00:00
BATCH_1777,2023-05-29T00:00:00,2023-05-29T02:00:00
BATCH_1778,2023-05-29T02:00:00,2023-05-29T04:00:00
BATCH_1779,2023-05-29T04:00:00,2023-05-29T06:00:00
BATCH_1780,2023-05-29T06:00:00,2023-05-29T08:00:00
BATCH_1781,2023-05-29T08:00:00,2023-05-29T10:00:00
BATCH_1782,2023-05-29T10:00:00,2023-05-29T12:00:00
BATCH_1783,2023-05-29T12:00:00,2023-05-29T14:00:00
BATCH_1784,2023-05-29T14:00:00,2023-05-29T16:00:00
BATCH_1785,2023-05-29T16:00:00,2023-05-29T18:00:00
BATCH_1786,2023-05-29T18:00:00,2023-05-29T20:00:00
BATCH_1787,2023-05-29T20:00:00,2023-05-29T22:00:00
BATCH_1788,2023-05-29T22:00:00,2023-05-30T00:00:00
BATCH_1789,2023-05-30T00:00:00,2023-05-30T02:00:00
BATCH_1790,2023-05-30T02:00:00,2023-05-30T04:00:00
BATCH_1791,2023-05-30T04:00:00,2023-05-30T06:00:00
BATCH_1792,2023-05-30T06:00:00,2023-05-30T08:00:00
BATCH_1793,2023-05-30T08:00:00,2023-05-30T10:00:00
BATCH_1794,2023-05-30T10:00:00,2023-05-30T12:00:00
BATCH_1795,2023-05-30T12:00:00,2023-05-30T14:00:00
BATCH_1796,2023-05-30T14:00:00,2023-05-30T16:00:00
BATCH_1797,2023-05-30T16:00:00,2023-05-30T18:00:00
BATCH_1798,2023-05-30T18:00:00,2023-05-30T20:00:00
BATCH_1799,2023-05-30T20:00:00,2023-05-30T22:00:00
BATCH_1800,2023-05-30T22:00:00,2023-05-31T00:00:00
BATCH_1801,2023-05-31T00:00:00,2023-05-31T02:00:00
BATCH_1802,2023-05-31T02:00:00,2023-05-31T04:00:00
BATCH_1803,2023-05-31T04:00:00,2023-05-31T06:00:00
BATCH_1804,2023-05-31T06:00:00,2023-05-31T08:00:00
BATCH_1805,2023-05-31T08:00:00,2023-05-31T10:00:00
BATCH_1806,2023-05-31T10:00:00,2023-05-31T12:00:00
BATCH_1807,2023-05-31T12:00:00,2023-05-31T14:00:00
BATCH_1808,2023-05-31T14:00:00,2023-05-31T16:00:00
BATCH_1809,2023-05-31T16:00:00,2023-05-31T18:00:00
BATCH_1810,2023-05-31T18:00:00,2023-05-31T20:00:00
BATCH_1811,2023-05-31T20:00:00,2023-05-31T22:00:00
BATCH_1812,2023-05-31T22:00:00,2023-06-01T00:00:00
BATCH_1813,2023-06-01T00:00:00,2023-06-01T02:00:00
BATCH_1814,2023-06-01T02:00:00,2023-06-01T04:00:00
BATCH_1815,2023-06-01T04:00:00,2023-06-01T06:00:00
BATCH_1816,2023-06-01T06:00:00,2023-06-01T08:00:00
BATCH_1817,2023-06-01T08:00:00,2023-06-01T10:00:00
BATCH_1818,2023-06-01T10:00:00,2023-06-01T12:00:00
BATCH_1819,2023-06-01T12:00:00,2023-06-01T14:00:00
BATCH_1820,2023-06-01T14:00:00,2023-06-01T16:00:00
BATCH_1821,2023-06-01T16:00:00,2023-06-01T18:00:00
BATCH_1822,2023-06-01T18:00:00,2023-06-01T20:00:00
BATCH_1823,2023-06-01T20:00:00,2023-06-01T22:00:00
BATCH_1824,2023-06-01T22:00:00,2023-06-02T00:00:00
BATCH_1825,2023-06-02T00:00:00,2023-06-02T02:00:00
BATCH_1826,2023-06-02T02:00:00,2023-06-02T04:00:00
BATCH_1827,2023-06-02T04:00:00,2023-06-02T06:00:00
BATCH_1828,2023-06-02T06:00:00,2023-06-02T08:00:00
BATCH_1829,2023-06-02T08:00:00,2023-06-02T10:00:00
BATCH_1830,2023-06-02T10:00:00,2023-06-02T12:00:00
BATCH_1831,2023-06-02T12:00:00,2023-06-02T14:00:00
BATCH_1832,2023-06-02T14:00:00,2023-06-02T16:00:00
BATCH_1833,2023-06-02T16:00:00,2023-06-02T18:00:00
BATCH_1834,2023-06-02T18:00:00,2023-06-02T20:00:00
BATCH_1835,2023-06-02T20:00:00,2023-06-02T22:00:00
BATCH_1836,2023-06-02T22:00:00,2023-06-03T00:00:00
BATCH_1837,2023-06-03T00:00:00,2023-06-03T02:00:00
BATCH_1838,2023-06-03T02:00:00,2023-06-03T04:00:00
BATCH_1839,2023-06-03T04:00:00,2023-06-03T06:00:00
BATCH_1840,2023-06-03T06:00:00,2023-06-03T08:00:00
BATCH_1841,2023-06-03T08:00:00,2023-06-03T10:00:00
BATCH_1842,2023-06-03T10:00:00,2023-06-03T12:00:00
BATCH_1843,2023-06-03T12:00:00,2023-06-03T14:00:00
BATCH_1844,2023-06-03T14:00:00,2023-06-03T16:00:00
BATCH_1845,2023-06-03T16:00:00,2023-06-03T18:00:00
BATCH_1846,2023-06-03T18:00:00,2023-06-03T20:00:00
BATCH_1847,2023-06-03T20:00:00,2023-06-03T22:00:00
BATCH_1848,2023-06-03T22:00:00,2023-06-04T00:00:00
BATCH_1849,2023-06-04T00:00:00,2023-06-04T02:00:00
BATCH_1850,2023-06-04T02:00:00,2023-06-04T04:00:00
BATCH_1851,2023-06-04T04:00:00,2023-06-04T06:00:00
BATCH_1852,2023-06-04T06:00:00,2023-06-04T08:00:00
BATCH_1853,2023-06-04T08:00:00,2023-06-04T10:00:00
BATCH_1854,2023-06-04T10:00:00,2023-06-04T12:00:00
BATCH_1855,2023-06-04T12:00:00,2023-06-04T14:00:00
BATCH_1856,2023-06-04T14:00:00,2023-06-04T16:00:00
BATCH_1857,2023-06-04T16:00:00,2023-06-04T18:00:00
BATCH_1858,2023-06-04T18:00:00,2023-06-04T20:00:00
BATCH_1859,2023-06-04T20:00:00,2023-06-04T22:00:00
BATCH_1860,2023-06-04T22:00:00,2023-06-05T00:00:00
BATCH_1861,2023-06-05T00:00:00,2023-06-05T02:00:00
BATCH_1862,2023-06-05T02:00:00,2023-06-05T04:00:00
BATCH_1863,2023-06-05T04:00:00,2023-06-05T06:00:00
BATCH_1864,2023-06-05T06:00:00,2023-06-05T08:00:00
BATCH_1865,2023-06-05T08:00:00,2023-06-05T10:00:00
BATCH_1866,2023-06-05T10:00:00,2023-06-05T12:00:00
BATCH_1867,2023-06-05T12:00:00,2023-06-05T14:00:00
BATCH_1868,2023-06-05T14:00:00,2023-06-05T16:00:00
BATCH_1869,2023-06-05T16:00:00,2023-06-05T18:00:00
BATCH_1870,2023-06-05T18:00:00,2023-06-05T20:00:00
BATCH_1871,2023-06-05T20:00:00,2023-06-05T22:00:00
BATCH_1872,2023-06-05T22:00:00,2023-06-06T00:00:00
BATCH_1873,2023-06-06T00:00:00,2023-06-06T02:00:00
BATCH_1874,2023-06-06T02:00:00,2023-06-06T04:00:00
BATCH_1875,2023-06-06T04:00:00,2023-06-06T06:00:00
BATCH_1876,2023-06-06T06:00:00,2023-06-06T08:00:00
BATCH_1877,2023-06-06T08:00:00,2023-06-06T10:00:00
BATCH_1878,2023-06-06T10:00:00,2023-06-06T12:00:00
BATCH_1879,2023-06-06T12:00:00,2023-06-06T14:00:00
BATCH_1880,2023-06-06T14:00:00,2023-06-06T16:00:00
BATCH_1881,2023-06-06T16:00:00,2023-06-06T18:00:00
BATCH_1882,2023-06-06T18:00:00,2023-06-06T20:00:00
BATCH_1883,2023-06-06T20:00:00,2023-06-06T22:00:00
BATCH_1884,2023-06-06T22:00:00,2023-06-07T00:00:00
BATCH_1885,2023-06-07T00:00:00,2023-06-07T02:00:00
BATCH_1886,2023-06-07T02:00:00,2023-06-07T04:00:00
BATCH_1887,2023-06-07T04:00:00,2023-06-07T06:00:00
BATCH_1888,2023-06-07T06:00:00,2023-06-07T08:00:00
BATCH_1889,2023-06-07T08:00:00,2023-06-07T10:00:00
BATCH_1890,2023-06-07T10:00:00,2023-06-07T12:00:00
BATCH_1891,2023-06-07T12:00:00,2023-06-07T14:00:00
BATCH_1892,2023-06-07T14:00:00,2023-06-07T16:00:00
BATCH_1893,2023-06-07T16:00:00,2023-06-07T18:00:00
BATCH_1894,2023-06-07T18:00:00,2023-06-07T20:00:00
BATCH_1895,2023-06-07T20:00:00,2023-06-07T22:00:00
BATCH_1896,2023-06-07T22:00:00,2023-06-08T00:00:00
BATCH_1897,2023-06-08T00:00:00,2023-06-08T02:00:00
BATCH_1898,2023-06-08T02:00:00,2023-06-08T04:00:00
BATCH_1899,2023-06-08T04:00:00,2023-06-08T06:00:00
BATCH_1900,2023-06-08T06:00:00,2023-06-08T08:00:00
BATCH_1901,2023-06-08T08:00:00,2023-06-08T10:00:00
BATCH_1902,2023-06-08T10:00:00,2023-06-08T12:00:00
BATCH_1903,2023-06-08T12:00:00,2023-06-08T14:00:00
BATCH_1904,2023-06-08T14:00:00,2023-06-08T16:00:00
BATCH_1905,2023-06-08T16:00:00,2023-06-08T18:00:00
BATCH_1906,2023-06-08T18:00:00,2023-06-08T20:00:00
BATCH_1907,2023-06-08T20:00:00,2023-06-08T22:00:00
BATCH_1908,2023-06-08T22:00:00,2023-06-09T00:00:00
BATCH_1909,2023-06-09T00:00:00,2023-06-09T02:00:00
BATCH_1910,2023-06-09T02:00:00,2023-06-09T04:00:00
BATCH_1911,2023-06-09T04:00:00,2023-06-09T06:00:00
BATCH_1912,2023-06-09T06:00:00,2023-06-09T08:00:00
BATCH_1913,2023-06-09T08:00:00,2023-06-09T10:00:00
BATCH_1914,2023-06-09T10:00:00,2023-06-09T12:00:00
BATCH_1915,2023-06-09T12:00:00,2023-06-09T14:00:00
BATCH_1916,2023-06-09T14:00:00,2023-06-09T16:00:00
BATCH_1917,2023-06-09T16:00:00,2023-06-09T18:00:00
BATCH_1918,2023-06-09T18:00:00,2023-06-09T20:00:00
BATCH_1919,2023-06-09T20:00:00,2023-06-09T22:00:00
BATCH_1920,2023-06-09T22:00:00,2023-06-10T00:00:00
BATCH_1921,2023-06-10T00:00:00,2023-06-10T02:00:00
BATCH_1922,2023-06-10T02:00:00,2023-06-10T04:00:00
BATCH_1923,2023-06-10T04:00:00,2023-06-10T06:00:00
BATCH_1924,2023-06-10T06:00:00,2023-06-10T08:00:00
BATCH_1925,2023-06-10T08:00:00,2023-06-10T10:00:00
BATCH_1926,2023-06-10T10:00:00,2023-06-10T12:00:00
BATCH_1927,2023-06-10T12:00:00,2023-06-10T14:00:00
BATCH_1928,2023-06-10T14:00:00,2023-06-10T16:00:00
BATCH_1929,2023-06-10T16:00:00,2023-06-10T18:00:00
BATCH_1930,2023-06-10T18:00:00,2023-06-10T20:00:00
BATCH_1931,2023-06-10T20:00:00,2023-06-10T22:00:00
BATCH_1932,2023-06-10T22:00:00,2023-06-11T00:00:00
BATCH_1933,2023-06-11T00:00:00,2023-06-11T02:00:00
BATCH_1934,2023-06-11T02:00:00,2023-06-11T04:00:00
BATCH_1935,2023-06-11T04:00:00,2023-06-11T06:00:00
BATCH_1936,2023-06-11T06:00:00,2023-06-11T08:00:00
BATCH_1937,2023-06-11T08:00:00,2023-06-11T10:00:00
BATCH_1938,2023-06-11T10:00:00,2023-06-11T12:00:00
BATCH_1939,2023-06-11T12:00:00,2023-06-11T14:00:00
BATCH_1940,2023-06-11T14:00:00,2023-06-11T16:00:00
BATCH_1941,2023-06-11T16:00:00,2023-06-11T18:00:00
BATCH_1942,2023-06-11T18:00:00,2023-06-11T20:00:00
BATCH_1943,2023-06-11T20:00:00,2023-06-11T22:00:00
BATCH_1944,2023-06-11T22:00:00,2023-06-12T00:00:00
BATCH_1945,2023-06-12T00:00:00,2023-06-12T02:00:00
BATCH_1946,2023-06-12T02:00:00,2023-06-12T04:00:00
BATCH_1947,2023-06-12T04:00:00,2023-06-12T06:00:00
BATCH_1948,2023-06-12T06:00:00,2023-06-12T08:00:00
BATCH_1949,2023-06-12T08:00:00,2023-06-12T10:00:00
BATCH_1950,2023-06-12T10:00:00,2023-06-12T12:00:00
BATCH_1951,2023-06-12T12:00:00,2023-06-12T14:00:00
BATCH_1952,2023-06-12T14:00:00,2023-06-12T16:00:00
BATCH_1953,2023-06-12T16:00:00,2023-06-12T18:00:00
BATCH_1954,2023-06-12T18:00:00,2023-06-12T20:00:00
BATCH_1955,2023-06-12T20:00:00,2023-06-12T22:00:00
BATCH_1956,2023-06-12T22:00:00,2023-06-13T00:00:00
BATCH_1957,2023-06-13T00:00:00,2023-06-13T02:00:00
BATCH_1958,2023-06-13T02:00:00,2023-06-13T04:00:00
BATCH_1959,2023-06-13T04:00:00,2023-06-13T06:00:00
BATCH_1960,2023-06-13T06:00:00,2023-06-13T08:00:00
BATCH_1961,2023-06-13T08:00:00,2023-06-13T10:00:00
BATCH_1962,2023-06-13T10:00:00,2023-06-13T12:00:00
BATCH_1963,2023-06-13T12:00:00,2023-06-13T14:00:00
BATCH_1964,2023-06-13T14:00:00,2023-06-13T16:00:00
BATCH_1965,2023-06-13T16:00:00,2023-06-13T18:00:00
BATCH_1966,2023-06-13T18:00:00,2023-06-13T20:00:00
BATCH_1967,2023-06-13T20:00:00,2023-06-13T22:00:00
BATCH_1968,2023-06-13T22:00:00,2023-06-14T00:00:00
BATCH_1969,2023-06-14T00:00:00,2023-06-14T02:00:00
BATCH_1970,2023-06-14T02:00:00,2023-06-14T04:00:00
BATCH_1971,2023-06-14T04:00:00,2023-06-14T06:00:00
BATCH_1972,2023-06-14T06:00:00,2023-06-14T08:00:00
BATCH_1973,2023-06-14T08:00:00,2023-06-14T10:00:00
BATCH_1974,2023-06-14T10:00:00,2023-06-14T12:00:00
BATCH_1975,2023-06-14T12:00:00,2023-06-14T14:00:00
BATCH_1976,2023-06-14T14:00:00,2023-06-14T16:00:00
BATCH_1977,2023-06-14T16:00:00,2023-06-14T18:00:00
BATCH_1978,2023-06-14T18:00:00,2023-06-14T20:00:00
BATCH_1979,2023-06-14T20:00:00,2023-06-14T22:00:00
BATCH_1980,2023-06-14T22:00:00,2023-06-15T00:00:00
BATCH_1981,2023-06-15T00:00:00,2023-06-15T02:00:00
BATCH_1982,2023-06-15T02:00:00,2023-06-15T04:00:00
BATCH_1983,2023-06-15T04:00:00,2023-06-15T06:00:00
BATCH_1984,2023-06-15T06:00:00,2023-06-15T08:00:00
BATCH_1985,2023-06-15T08:00:00,2023-06-15T10:00:00
BATCH_1986,2023-06-15T10:00:00,2023-06-15T12:00:00
BATCH_1987,2023-06-15T12:00:00,2023-06-15T14:00:00
BATCH_1988,2023-06-15T14:00:00,2023-06-15T16:00:00
BATCH_1989,2023-06-15T16:00:00,2023-06-15T18:00:00
BATCH_1990,2023-06-15T18:00:00,2023-06-15T20:00:00
BATCH_1991,2023-06-15T20:00:00,2023-06-15T22:00:00
BATCH_1992,2023-06-15T22:00:00,2023-06-16T00:00:00
BATCH_1993,2023-06-16T00:00:00,2023-06-16T02:00:00
BATCH_1994,2023-06-16T02:00:00,2023-06-16T04:00:00
BATCH_1995,2023-06-16T04:00:00,2023-06-16T06:00:00
BATCH_1996,2023-06-16T06:00:00,2023-06-16T08:00:00
BATCH_1997,2023-06-16T08:00:00,2023-06-16T10:00:00
BATCH_1998,2023-06-16T10:00:00,2023-06-16T12:00:00
BATCH_1999,2023-06-16T12:00:00,2023-06-16T14:00:00
BATCH_2000,2023-06-16T14:00:00,2023-06-16T16:00:00
BATCH_2001,2023-06-16T16:00:00,2023-06-16T18:00:00
BATCH_2002,2023-06-16T18:00:00,2023-06-16T20:00:00
BATCH_2003,2023-06-16T20:00:00,2023-06-16T22:00:00
BATCH_2004,2023-06-16T22:00:00,2023-06-17T00:00:00
BATCH_2005,2023-06-17T00:00:00,2023-06-17T02:00:00
BATCH_2006,2023-06-17T02:00:00,2023-06-17T04:00:00
BATCH_2007,2023-06-17T04:00:00,2023-06-17T06:00:00
BATCH_2008,2023-06-17T06:00:00,2023-06-17T08:00:00
BATCH_2009,2023-06-17T08:00:00,2023-06-17T10:00:00
BATCH_2010,2023-06-17T10:00:00,2023-06-17T12:00:00
BATCH_2011,2023-06-17T12:00:00,2023-06-17T14:00:00
BATCH_2012,2023-06-17T14:00:00,2023-06-17T16:00:00
BATCH_2013,2023-06-17T16:00:00,2023-06-17T18:00:00
BATCH_2014,2023-06-17T18:00:00,2023-06-17T20:00:00
BATCH_2015,2023-06-17T20:00:00,2023-06-17T22:00:00
BATCH_2016,2023-06-17T22:00:00,2023-06-18T00:00:00
BATCH_2017,2023-06-18T00:00:00,2023-06-18T02:00:00
BATCH_2018,2023-06-18T02:00:00,2023-06-18T04:00:00
BATCH_2019,2023-06-18T04:00:00,2023-06-18T06:00:00
BATCH_2020,2023-06-18T06:00:00,2023-06-18T08:00:00
BATCH_2021,2023-06-18T08:00:00,2023-06-18T10:00:00
BATCH_2022,2023-06-18T10:00:00,2023-06-18T12:00:00
BATCH_2023,2023-06-18T12:00:00,2023-06-18T14:00:00
BATCH_2024,2023-06-18T14:00:00,2023-06-18T16:00:00
BATCH_2025,2023-06-18T16:00:00,2023-06-18T18:00:00
BATCH_2026,2023-06-18T18:00:00,2023-06-18T20:00:00
BATCH_2027,2023-06-18T20:00:00,2023-06-18T22:00:00
BATCH_2028,2023-06-18T22:00:00,2023-06-19T00:00:00
BATCH_2029,2023-06-19T00:00:00,2023-06-19T02:00:00
BATCH_2030,2023-06-19T02:00:00,2023-06-19T04:00:00
BATCH_2031,2023-06-19T04:00:00,2023-06-19T06:00:00
BATCH_2032,2023-06-19T06:00:00,2023-06-19T08:00:00
BATCH_2033,2023-06-19T08:00:00,2023-06-19T10:00:00
BATCH_2034,2023-06-19T10:00:00,2023-06-19T12:00:00
BATCH_2035,2023-06-19T12:00:00,2023-06-19T14:00:00
BATCH_2036,2023-06-19T14:00:00,2023-06-19T16:00:00
BATCH_2037,2023-06-19T16:00:00,2023-06-19T18:00:00
BATCH_2038,2023-06-19T18:00:00,2023-06-19T20:00:00
BATCH_2039,2023-06-19T20:00:00,2023-06-19T22:00:00
BATCH_2040,2023-06-19T22:00:00,2023-06-20T00:00:00
BATCH_2041,2023-06-20T00:00:00,2023-06-20T02:00:00
BATCH_2042,2023-06-20T02:00:00,2023-06-20T04:00:00
BATCH_2043,2023-06-20T04:00:00,2023-06-20T06:00:00
BATCH_2044,2023-06-20T06:00:00,2023-06-20T08:00:00
BATCH_2045,2023-06-20T08:00:00,2023-06-20T10:00:00
BATCH_2046,2023-06-20T10:00:00,2023-06-20T12:00:00
BATCH_2047,2023-06-20T12:00:00,2023-06-20T14:00:00
BATCH_2048,2023-06-20T14:00:00,2023-06-20T16:00:00
BATCH_2049,2023-06-20T16:00:00,2023-06-20T18:00:00
BATCH_2050,2023-06-20T18:00:00,2023-06-20T20:00:00
BATCH_2051,2023-06-20T20:00:00,2023-06-20T22:00:00
BATCH_2052,2023-06-20T22:00:00,2023-06-21T00:00:00
BATCH_2053,2023-06-21T00:00:00,2023-06-21T02:00:00
BATCH_2054,2023-06-21T02:00:00,2023-06-21T04:00:00
BATCH_2055,2023-06-21T04:00:00,2023-06-21T06:00:00
BATCH_2056,2023-06-21T06:00:00,2023-06-21T08:00:00
BATCH_2057,2023-06-21T08:00:00,2023-06-21T10:00:00
BATCH_2058,2023-06-21T10:00:00,2023-06-21T12:00:00
BATCH_2059,2023-06-21T12:00:00,2023-06-21T14:00:00
BATCH_2060,2023-06-21T14:00:00,2023-06-21T16:00:00
BATCH_2061,2023-06-21T16:00:00,2023-06-21T18:00:00
BATCH_2062,2023-06-21T18:00:00,2023-06-21T20:00:00
BATCH_2063,2023-06-21T20:00:00,2023-06-21T22:00:00
BATCH_2064,2023-06-21T22:00:00,2023-06-22T00:00:00
BATCH_2065,2023-06-22T00:00:00,2023-06-22T02:00:00
BATCH_2066,2023-06-22T02:00:00,2023-06-22T04:00:00
BATCH_2067,2023-06-22T04:00:00,2023-06-22T06:00:00
BATCH_2068,2023-06-22T06:00:00,2023-06-22T08:00:00
BATCH_2069,2023-06-22T08:00:00,2023-06-22T10:00:00
BATCH_2070,2023-06-22T10:00:00,2023-06-22T12:00:00
BATCH_2071,2023-06-22T12:00:00,2023-06-22T14:00:00
BATCH_2072,2023-06-22T14:00:00,2023-06-22T16:00:00
BATCH_2073,2023-06-22T16:00:00,2023-06-22T18:00:00
BATCH_2074,2023-06-22T18:00:00,2023-06-22T20:00:00
BATCH_2075,2023-06-22T20:00:00,2023-06-22T22:00:00
BATCH_2076,2023-06-22T22:00:00,2023-06-23T00:00:00
BATCH_2077,2023-06-23T00:00:00,2023-06-23T02:00:00
BATCH_2078,2023-06-23T02:00:00,2023-06-23T04:00:00
BATCH_2079,2023-06-23T04:00:00,2023-06-23T06:00:00
BATCH_2080,2023-06-23T06:00:00,2023-06-23T08:00:00
BATCH_2081,2023-06-23T08:00:00,2023-06-23T10:00:00
BATCH_2082,2023-06-23T10:00:00,2023-06-23T12:00:00
BATCH_2083,2023-06-23T12:00:00,2023-06-23T14:00:00
BATCH_2084,2023-06-23T14:00:00,2023-06-23T16:00:00
BATCH_2085,2023-06-23T16:00:00,2023-06-23T18:00:00
BATCH_2086,2023-06-23T18:00:00,2023-06-23T20:00:00
BATCH_2087,2023-06-23T20:00:00,2023-06-23T22:00:00
BATCH_2088,2023-06-23T22:00:00,2023-06-24T00:00:00
BATCH_2089,2023-06-24T00:00:00,2023-06-24T02:00:00
BATCH_2090,2023-06-24T02:00:00,2023-06-24T04:00:00
BATCH_2091,2023-06-24T04:00:00,2023-06-24T06:00:00
BATCH_2092,2023-06-24T06:00:00,2023-06-24T08:00:00
BATCH_2093,2023-06-24T08:00:00,2023-06-24T10:00:00
BATCH_2094,2023-06-24T10:00:00,2023-06-24T12:00:00
BATCH_2095,2023-06-24T12:00:00,2023-06-24T14:00:00
BATCH_2096,2023-06-24T14:00:00,2023-06-24T16:00:00
BATCH_2097,2023-06-24T16:00:00,2023-06-24T18:00:00
BATCH_2098,2023-06-24T18:00:00,2023-06-24T20:00:00
BATCH_2099,2023-06-24T20:00:00,2023-06-24T22:00:00
BATCH_2100,2023-06-24T22:00:00,2023-06-25T00:00:00
BATCH_2101,2023-06-25T00:00:00,2023-06-25T02:00:00
BATCH_2102,2023-06-25T02:00:00,2023-06-25T04:00:00
BATCH_2103,2023-06-25T04:00:00,2023-06-25T06:00:00
BATCH_2104,2023-06-25T06:00:00,2023-06-25T08:00:00
BATCH_2105,2023-06-25T08:00:00,2023-06-25T10:00:00
BATCH_2106,2023-06-25T10:00:00,2023-06-25T12:00:00
BATCH_2107,2023-06-25T12:00:00,2023-06-25T14:00:00
BATCH_2108,2023-06-25T14:00:00,2023-06-25T16:00:00
BATCH_2109,2023-06-25T16:00:00,2023-06-25T18:00:00
BATCH_2110,2023-06-25T18:00:00,2023-06-25T20:00:00
BATCH_2111,2023-06-25T20:00:00,2023-06-25T22:00:00
BATCH_2112,2023-06-25T22:00:00,2023-06-26T00:00:00
BATCH_2113,2023-06-26T00:00:00,2023-06-26T02:00:00
BATCH_2114,2023-06-26T02:00:00,2023-06-26T04:00:00
BATCH_2115,2023-06-26T04:00:00,2023-06-26T06:00:00
BATCH_2116,2023-06-26T06:00:00,2023-06-26T08:00:00
BATCH_2117,2023-06-26T08:00:00,2023-06-26T10:00:00
BATCH_2118,2023-06-26T10:00:00,2023-06-26T12:00:00
BATCH_2119,2023-06-26T12:00:00,2023-06-26T14:00:00
BATCH_2120,2023-06-26T14:00:00,2023-06-26T16:00:00
BATCH_2121,2023-06-26T16:00:00,2023-06-26T18:00:00
BATCH_2122,2023-06-26T18:00:00,2023-06-26T20:00:00
BATCH_2123,2023-06-26T20:00:00,2023-06-26T22:00:00
BATCH_2124,2023-06-26T22:00:00,2023-06-27T00:00:00
BATCH_2125,2023-06-27T00:00:00,2023-06-27T02:00:00
BATCH_2126,2023-06-27T02:00:00,2023-06-27T04:00:00
BATCH_2127,2023-06-27T04:00:00,2023-06-27T06:00:00
BATCH_2128,2023-06-27T06:00:00,2023-06-27T08:00:00
BATCH_2129,2023-06-27T08:00:00,2023-06-27T10:00:00
BATCH_2130,2023-06-27T10:00:00,2023-06-27T12:00:00
BATCH_2131,2023-06-27T12:00:00,2023-06-27T14:00:00
BATCH_2132,2023-06-27T14:00:00,2023-06-27T16:00:00
BATCH_2133,2023-06-27T16:00:00,2023-06-27T18:00:00
BATCH_2134,2023-06-27T18:00:00,2023-06-27T20:00:00
BATCH_2135,2023-06-27T20:00:00,2023-06-27T22:00:00
BATCH_2136,2023-06-27T22:00:00,2023-06-28T00:00:00
BATCH_2137,2023-06-28T00:00:00,2023-06-28T02:00:00
BATCH_2138,2023-06-28T02:00:00,2023-06-28T04:00:00
BATCH_2139,2023-06-28T04:00:00,2023-06-28T06:00:00
BATCH_2140,2023-06-28T06:00:00,2023-06-28T08:00:00
BATCH_2141,2023-06-28T08:00:00,2023-06-28T10:00:00
BATCH_2142,2023-06-28T10:00:00,2023-06-28T12:00:00
BATCH_2143,2023-06-28T12:00:00,2023-06-28T14:00:00
BATCH_2144,2023-06-28T14:00:00,2023-06-28T16:00:00
BATCH_2145,2023-06-28T16:00:00,2023-06-28T18:00:00
BATCH_2146,2023-06-28T18:00:00,2023-06-28T20:00:00
BATCH_2147,2023-06-28T20:00:00,2023-06-28T22:00:00
BATCH_2148,2023-06-28T22:00:00,2023-06-29T00:00:00
